'woodp'=>2080000,'clayp'=>2400000,'ironp'=>2400000,'cropp'=>3599196,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520630,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74405526.8,'upkeep'=>1172997.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74405494.8,'upkeep'=>1173029.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74405494.8,'upkeep'=>1173029.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74405358.8,'upkeep'=>1173165.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520630,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34539304,'upkeep'=>2209638
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34538800,'upkeep'=>2210142
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520630,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520630,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34538688,'upkeep'=>2210254
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34538478,'upkeep'=>2210464
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>11056613.2,'upkeep'=>85691858.8
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74404574.8,'upkeep'=>1173949.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398236,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74404246.8,'upkeep'=>1174277.2
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>11053519.2,'upkeep'=>85694952.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>49216230,'upkeep'=>2232308
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74403782.8,'upkeep'=>1174741.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520632,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>49215600,'upkeep'=>2232938
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>11050690.4,'upkeep'=>85697781.6
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74403358.8,'upkeep'=>1175165.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74403286.8,'upkeep'=>1175237.2
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>11049364.4,'upkeep'=>85699107.6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520632,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>11048834,'upkeep'=>85699638
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74403038.8,'upkeep'=>1175485.2
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>11047523.6,'upkeep'=>85700948.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520632,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74402766.8,'upkeep'=>1175757.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520632,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36749031,'upkeep'=>0
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-675474245,'upkeep'=>804097940
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74402510.8,'upkeep'=>1176013.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398232,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74402470.8,'upkeep'=>1176053.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520632,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398228,'upkeep'=>100
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>11043927.8,'upkeep'=>85704544.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398228,'upkeep'=>100
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>11042601.8,'upkeep'=>85705870.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74402022.8,'upkeep'=>1176501.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398228,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398228,'upkeep'=>100
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398228,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401758.8,'upkeep'=>1176765.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398228,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401750.8,'upkeep'=>1176773.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401726.8,'upkeep'=>1176797.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401678.8,'upkeep'=>1176845.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401662.8,'upkeep'=>1176861.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401614.8,'upkeep'=>1176909.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401590.8,'upkeep'=>1176933.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520634,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520634,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401470.8,'upkeep'=>1177053.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401334.8,'upkeep'=>1177189.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401286.8,'upkeep'=>1177237.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401254.8,'upkeep'=>1177269.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74401246.8,'upkeep'=>1177277.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520634,'upkeep'=>219643287
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8560107824,'upkeep'=>8589531131
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8559870044,'upkeep'=>8589293351
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8559870044,'upkeep'=>8589293351
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8559859706,'upkeep'=>8589283013
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8559859706,'upkeep'=>8589283013
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520634,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74400734.8,'upkeep'=>1177789.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520634,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74400446.8,'upkeep'=>1178077.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74400374.8,'upkeep'=>1178149.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74400254.8,'upkeep'=>1178269.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-675493245,'upkeep'=>804116940
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-675493245,'upkeep'=>804116940
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74400238.8,'upkeep'=>1178285.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74400118.8,'upkeep'=>1178405.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74400086.8,'upkeep'=>1178437.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74399934.8,'upkeep'=>1178589.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398224,'upkeep'=>100
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-675496245,'upkeep'=>804119940
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-675497245,'upkeep'=>804120940
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398224,'upkeep'=>100
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-675497245,'upkeep'=>804120940
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005187.6,'upkeep'=>1443392.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74399686.8,'upkeep'=>1178837.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50005110.8,'upkeep'=>1443469.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520636,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398224,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398224,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398224,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74399390.8,'upkeep'=>1179133.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398224,'upkeep'=>100
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50004429.2,'upkeep'=>1444150.8
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74399054.8,'upkeep'=>1179469.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74399022.8,'upkeep'=>1179501.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74398838.8,'upkeep'=>1179685.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520636,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50003802.8,'upkeep'=>1444777.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74398606.8,'upkeep'=>1179917.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74398574.8,'upkeep'=>1179949.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74398422.8,'upkeep'=>1180101.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398224,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520636,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50003471.6,'upkeep'=>1445108.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520636,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50003385.2,'upkeep'=>1445194.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398219,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398219,'upkeep'=>100
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-675510245,'upkeep'=>804133940
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398219,'upkeep'=>100
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50003042,'upkeep'=>1445538
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74397974.8,'upkeep'=>1180549.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50003032.4,'upkeep'=>1445547.6
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50002895.6,'upkeep'=>1445684.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398219,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398219,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74397782.8,'upkeep'=>1180741.2
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-675514245,'upkeep'=>804137940
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74397726.8,'upkeep'=>1180797.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50002720.4,'upkeep'=>1445859.6
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8559859706,'upkeep'=>8589283013
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50002672.4,'upkeep'=>1445907.6
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50002535.6,'upkeep'=>1446044.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398219,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74397550.8,'upkeep'=>1180973.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398219,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398219,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74397382.8,'upkeep'=>1181141.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74397350.8,'upkeep'=>1181173.2
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8559730481,'upkeep'=>8589153788
'woodp'=>19624000,'clayp'=>14754000,'ironp'=>19624000,'cropp'=>-8559709805,'upkeep'=>8589133112
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74397158.8,'upkeep'=>1181365.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74396990.8,'upkeep'=>1181533.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74396958.8,'upkeep'=>1181565.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520639,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74396806.8,'upkeep'=>1181717.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520639,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520639,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50000915.6,'upkeep'=>1447664.4
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520639,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520639,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74395998.8,'upkeep'=>1182525.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>50000613.2,'upkeep'=>1447966.8
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>49999559.6,'upkeep'=>1449020.4
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74395086.8,'upkeep'=>1183437.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398214,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74395078.8,'upkeep'=>1183445.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74395070.8,'upkeep'=>1183453.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74394998.8,'upkeep'=>1183525.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74394958.8,'upkeep'=>1183565.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74394926.8,'upkeep'=>1183597.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>49999266.8,'upkeep'=>1449313.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>49999190,'upkeep'=>1449390
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520642,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74394526.8,'upkeep'=>1183997.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>49998779.6,'upkeep'=>1449800.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520642,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51281705.6,'upkeep'=>166874.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520642,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520642,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74393958.8,'upkeep'=>1184565.2
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51281247.2,'upkeep'=>167332.8
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34519256,'upkeep'=>2229686
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520642,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74393390.8,'upkeep'=>1185133.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74393190.8,'upkeep'=>1185333.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74393190.8,'upkeep'=>1185333.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74393174.8,'upkeep'=>1185349.2
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34518388,'upkeep'=>2230554
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34518290,'upkeep'=>2230652
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34518276,'upkeep'=>2230666
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520642,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520642,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74393030.8,'upkeep'=>1185493.2
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34518122,'upkeep'=>2230820
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74392982.8,'upkeep'=>1185541.2
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34518038,'upkeep'=>2230904
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74392926.8,'upkeep'=>1185597.2
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34517968,'upkeep'=>2230974
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34517912,'upkeep'=>2231030
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34517800,'upkeep'=>2231142
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74392814.8,'upkeep'=>1185709.2
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74392798.8,'upkeep'=>1185725.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398209,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398209,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29398209,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520645,'upkeep'=>219643287
